Name,Total_CPU,Total_IO,Total_Network,Input_Size,Output_Size
cliInitCommandHelpEntries,14.200000000000001,7.550000000000002,4.07,16,8
versionIsSupported,15.250000000000002,8.100000000000001,4.37,8,8
removeUnsupportedArgs,16.35,8.750000000000002,4.74,20,8
cliLegacyInitCommandHelpEntry,17.650000000000002,9.450000000000001,5.11,44,8
cliLegacyInitCommandHelpEntries,18.1,9.700000000000001,5.260000000000001,20,8
cliLegacyCountCommands,18.8,10.100000000000001,5.48,12,8
cliGetServerVersion,19.8,10.600000000000001,5.73,0,8
cliLegacyInitHelp,19.8,10.600000000000001,5.73,8,8
cliInitHelp,20.400000000000002,10.900000000000002,5.880000000000001,8,8
cliOutputCommandHelp,20.8,11.100000000000001,5.98,12,8
cliOutputGenericHelp,20.8,11.100000000000001,5.98,8,0
cliOutputHelp,23.25,12.400000000000002,6.680000000000001,12,8
completionCallback,24.55,13.100000000000001,7.080000000000001,16,8
addSeparator,24.75,13.200000000000001,7.130000000000001,24,8
clearMatchedArgs,25.25,13.500000000000002,7.300000000000001,12,8
addHintForArguments,27.3,14.650000000000002,7.950000000000001,24,8
addHintForRepeatedArgument,28.5,15.250000000000002,8.250000000000002,12,8
addHintForArgument,31.0,16.55,8.920000000000002,12,8
matchNoTokenArg,32.9,17.55,9.470000000000002,20,8
matchToken,33.1,17.650000000000002,9.520000000000003,16,8
matchArgOnce,34.1,18.150000000000002,9.770000000000003,20,8
matchArg,35.15,18.700000000000003,10.070000000000004,20,8
matchOneOptionalArg,35.8,19.050000000000004,10.270000000000003,32,8
matchOptionalArgs,36.449999999999996,19.400000000000006,10.470000000000002,24,8
matchArgs,37.9,20.200000000000006,10.920000000000002,24,8
makeHint,38.9,20.700000000000006,11.170000000000002,26,8
findHelpEntry,40.35,21.500000000000007,11.620000000000001,12,8
getHintForInput,40.75,21.700000000000006,11.72,8,8
hintsCallback,41.35,22.000000000000007,11.870000000000001,24,8
freeHintsCallback,41.35,22.000000000000007,11.870000000000001,8,8
cliRestoreTTY,41.550000000000004,22.10000000000001,11.920000000000002,8,0
cliPressAnyKeyTTY,42.150000000000006,22.40000000000001,12.070000000000002,8,0
cliAuth,43.150000000000006,22.90000000000001,12.320000000000002,24,8
cliSelect,43.95,23.300000000000008,12.520000000000001,8,8
cliSwitchProto,45.400000000000006,24.050000000000008,12.920000000000002,8,8
cliConnect,48.2,25.450000000000006,13.620000000000001,4,8
cliSendAsking,48.800000000000004,25.750000000000007,13.770000000000001,0,8
cliPrintContextError,49.00000000000001,25.85000000000001,13.820000000000002,8,0
isInvalidateReply,49.00000000000001,25.85000000000001,13.820000000000002,8,8
cliFormatInvalidateTTY,49.45000000000001,26.10000000000001,13.970000000000002,8,8
cliIsMultilineValueTTY,50.50000000000001,26.65000000000001,14.240000000000002,8,8
cliFormatReplyTTY,54.85000000000001,28.90000000000001,15.410000000000002,16,8
isPubsubPush,55.25000000000001,29.10000000000001,15.510000000000002,8,8
isColorTerm,55.25000000000001,29.10000000000001,15.510000000000002,8,8
sdscatcolor,56.85000000000001,29.90000000000001,15.910000000000002,24,8
sdsCatColorizedLdbReply,58.650000000000006,30.800000000000008,16.360000000000003,16,8
cliFormatReplyRaw,60.800000000000004,31.950000000000006,16.980000000000004,8,8
cliFormatReplyCSV,61.7,32.45,17.250000000000004,8,8
jsonStringOutput,62.95,33.1,17.600000000000005,20,8
cliFormatReplyJson,65.10000000000001,34.25,18.220000000000006,16,8
cliFormatReply,66.30000000000001,34.85,18.520000000000007,16,8
cliPushHandler,66.70000000000002,35.050000000000004,18.620000000000008,16,8
cliReadReply,69.10000000000002,36.25000000000001,19.22000000000001,4,8
cliWaitForMessagesOrStdin,71.95000000000002,37.75000000000001,20.02000000000001,0,8
cliSendCommand,80.85000000000002,42.35000000000001,22.42000000000001,20,8
reconnectingRedisCommand,82.30000000000003,43.150000000000006,22.870000000000008,24,8
parseOptions,106.75000000000003,55.550000000000004,29.17000000000001,12,8
parseEnv,107.15000000000003,55.75000000000001,29.27000000000001,0,8
usage,107.35000000000004,55.85000000000001,29.32000000000001,4,8
confirmWithYes,107.55000000000004,55.95000000000001,29.37000000000001,12,8
issueCommandRepeat,109.20000000000005,56.80000000000001,29.82000000000001,20,8
issueCommand,109.20000000000005,56.80000000000001,29.82000000000001,12,8
cliSplitArgs,109.80000000000004,57.10000000000001,29.97000000000001,16,8
cliSetPreferences,111.20000000000005,57.80000000000001,30.32000000000001,16,8
cliLoadPreferences,112.10000000000005,58.45000000000001,30.82000000000001,8,8
isSensitiveCommand,115.25000000000006,60.10000000000001,31.72000000000001,12,8
repl,121.50000000000006,63.25000000000001,33.32000000000001,8,8
noninteractive,123.40000000000006,64.25,33.870000000000005,12,8
evalMode,126.90000000000006,66.3,35.120000000000005,12,8
createClusterManagerCommand,128.35000000000005,67.05,35.52,20,8
validateClusterManagerCommand,129.20000000000005,67.5,35.77,8,8
parseClusterNodeAddress,130.00000000000006,67.9,35.970000000000006,32,8
getClusterHostFromCmdArgs,131.00000000000006,68.4,36.220000000000006,28,8
freeClusterManagerNodeFlags,131.25000000000006,68.55000000000001,36.32000000000001,8,8
freeClusterManagerNode,133.65000000000006,69.85000000000001,37.040000000000006,8,8
freeClusterManager,134.75000000000006,70.45,37.39000000000001,8,8
clusterManagerNewNode,134.95000000000005,70.55,37.440000000000005,16,8
clusterManagerGetNodeRDBFilename,135.15000000000003,70.64999999999999,37.49,8,8
clusterManagerCheckRedisReply,135.95000000000005,71.05,37.690000000000005,24,8
clusterManagerStartTransaction,136.15000000000003,71.14999999999999,37.74,8,8
clusterManagerExecTransaction,137.88000000000002,72.03999999999999,38.21,12,8
clusterManagerNodeConnect,139.68000000000004,72.94,38.660000000000004,8,8
clusterManagerRemoveNodeFromList,140.13000000000002,73.19,38.81,16,8
clusterManagerNodeByName,140.78000000000003,73.53999999999999,39.010000000000005,8,8
clusterManagerNodeByAbbreviatedName,141.43000000000004,73.88999999999999,39.21000000000001,8,8
clusterManagerNodeResetSlots,141.43000000000004,73.88999999999999,39.21000000000001,8,8
clusterManagerGetNodeRedisInfo,142.23000000000005,74.28999999999999,39.41000000000001,16,8
clusterManagerNodeIsCluster,142.43000000000004,74.38999999999999,39.46000000000001,16,8
clusterManagerNodeIsEmpty,143.39000000000004,74.86999999999999,39.70000000000001,16,8
clusterManagerGetAntiAffinityScore,147.99000000000004,77.36999999999999,41.05000000000001,28,8
clusterManagerOptimizeAntiAffinity,150.72000000000003,78.80999999999999,41.820000000000014,12,8
clusterManagerNodeFlagString,151.57000000000002,79.25999999999999,42.070000000000014,8,8
clusterManagerNodeSlotsString,153.82000000000002,80.41,42.670000000000016,8,8
clusterManagerNodeGetJSON,156.77,81.96,43.52000000000002,12,8
clusterManagerKeyHashSlot,158.07000000000002,82.66,43.920000000000016,12,8
clusterManagerNodeInfo,159.52,83.41,44.320000000000014,12,8
clusterManagerShowNodes,159.77,83.56,44.420000000000016,8,8
clusterManagerShowClusterInfo,162.22,84.86,45.12000000000002,8,8
clusterManagerAddSlots,164.08,85.84,45.66000000000002,16,8
clusterManagerGetSlotOwner,166.33,87.04,46.31000000000002,20,8
clusterManagerSetSlot,167.61,87.68,46.63000000000002,36,8
clusterManagerClearSlotStatus,167.81,87.78,46.680000000000014,12,8
clusterManagerDelSlot,169.01,88.38,46.98000000000001,16,8
clusterManagerAddSlot,169.20999999999998,88.47999999999999,47.03000000000001,12,8
clusterManagerCountKeysInSlot,169.60999999999999,88.67999999999999,47.13000000000001,12,8
clusterManagerBumpEpoch,169.80999999999997,88.77999999999999,47.18000000000001,8,8
clusterManagerOnSetOwnerErr,169.80999999999997,88.77999999999999,47.18000000000001,20,8
clusterManagerSetSlotOwner,170.20999999999998,88.97999999999999,47.28000000000001,16,8
clusterManagerCompareKeysValues,172.74999999999997,90.29999999999998,47.99000000000001,32,8
clusterManagerMigrateKeysInReply,175.32999999999998,91.63999999999999,48.71000000000001,40,8
clusterManagerMigrateKeysInSlot,181.57999999999998,94.83999999999999,50.36000000000001,40,8
clusterManagerMoveSlot,184.82999999999998,96.49,51.21000000000001,32,8
clusterManagerFlushNodeConfig,186.51,97.33,51.63000000000001,16,8
